SDB BB KHTN KHXH
BD1202496 15.600000 6.750000 15.250000
BD1202497 14.300000 11.500000 0.000000
BD1202498 17.350000 0.000000 18.000000
BD1202499 9.200000 0.000000 8.750000
BD1202500 21.950001 15.250000 0.000000
BD1202501 13.099999 0.000000 19.750000
BD1202502 12.850000 0.000000 18.500000
BD1202503 12.799999 0.000000 19.250000
BD1202504 16.100000 14.750000 0.000000
BD1202505 17.750000 15.500000 8.250000
BD1202506 14.400000 7.500000 23.000000
BD1202507 17.299999 18.250000 0.000000
BD1202508 13.400000 0.000000 16.000000
BD1202509 8.150000 0.000000 10.250000
BD1202510 16.900002 14.750000 0.000000
BD1202511 17.250000 0.000000 19.750000
BD1202512 11.900001 0.000000 19.250000
BD1202513 16.750000 15.750000 0.000000
BD1202514 14.000000 8.750000 17.000000
BD1202515 22.650000 15.250000 16.000000
BD1202516 19.150000 15.000000 0.000000
BD1202517 13.250000 13.250000 14.500000
BD1202518 17.150000 16.500000 0.000000
BD1202519 9.700001 0.000000 16.000000
BD1202520 14.850000 11.000000 0.000000
BD1202521 12.150000 10.500000 16.500000
BD1202522 13.650000 0.000000 17.500000
BD1202523 10.600000 0.000000 21.500000
BD1202524 11.250000 0.000000 16.750000
BD1202525 15.450001 0.000000 19.500000
BD1202526 12.150000 8.500000 14.250000
BD1202527 12.400001 12.250000 16.500000
BD1202528 15.600000 15.500000 0.000000
BD1202529 12.350000 0.000000 18.750000
BD1202530 23.650000 18.250000 0.000000
BD1202531 10.600000 0.000000 14.000000
BD1202532 12.950001 8.750000 12.750000
BD1202533 13.900000 0.000000 14.250000
BD1202534 17.799999 12.000000 19.250000
BD1202535 13.600000 9.750000 17.250000
BD1202536 18.250000 0.000000 19.000000
BD1202537 14.400000 11.250000 16.750000
BD1202538 13.700000 12.750000 0.000000
BD1202539 15.400000 0.000000 18.750000
BD1202540 15.300000 12.500000 0.000000
BD1202541 18.450001 20.000000 0.000000
BD1202542 14.000000 0.000000 13.500000
BD1202543 24.200001 21.000000 0.000000
BD1202544 17.700001 13.250000 0.000000
BD1202545 12.850000 13.000000 0.000000
BD1202546 12.500000 0.000000 17.750000
BD1202547 9.800000 0.000000 13.000000
BD1202548 13.300000 0.000000 18.000000
BD1202549 14.200000 13.750000 17.750000
BD1202550 14.150000 12.250000 0.000000
BD1202551 16.600000 13.750000 0.000000
BD1202552 12.050000 8.000000 20.000000
BD1202553 16.900000 0.000000 19.500000
BD1202554 12.600000 7.250000 14.500000
BD1202555 11.300000 0.000000 20.000000
BD1202556 16.549999 0.000000 21.750000
BD1202557 11.500000 0.000000 19.250000
BD1202558 6.750000 5.500000 11.750000
BD1202559 23.450001 0.000000 17.000000
BD1202560 13.750000 0.000000 19.750000
BD1202561 21.400002 19.500000 0.000000
BD1202562 18.049999 16.500000 0.000000
BD1202563 13.900000 0.000000 15.750000
BD1202564 24.400002 15.500000 0.000000
BD1202565 12.250000 0.000000 18.500000
BD1202566 15.500000 8.750000 13.000000
BD1202567 15.450000 13.000000 0.000000
BD1202568 18.150000 0.000000 16.250000
BD1202569 9.450000 0.000000 16.000000
BD1202570 10.450000 0.000000 14.000000
BD1202571 15.850000 11.500000 21.000000
BD1202572 11.400000 11.750000 17.500000
BD1202573 12.850000 0.000000 18.750000
BD1202574 6.250000 0.000000 3.000000
BD1202575 17.950001 0.000000 20.000000
BD1202576 13.450000 11.750000 12.000000
BD1202577 13.700000 12.000000 0.000000
BD1202578 11.549999 0.000000 16.250000
BD1202579 13.549999 0.000000 16.000000
BD1202580 6.200000 3.250000 0.000000
BD1202581 17.599998 18.000000 23.250000
BD1202582 22.650002 19.000000 0.000000
BD1202583 20.400002 13.000000 17.000000
BD1202584 11.650000 0.000000 17.250000
BD1202585 11.650000 0.000000 19.750000
BD1202586 20.700001 0.000000 19.000000
BD1202587 9.150000 0.000000 12.250000
BD1202588 14.350000 12.500000 15.250000
BD1202589 20.950001 16.750000 0.000000
BD1202590 10.100000 0.000000 19.000000
BD1202591 14.400000 0.000000 20.000000
BD1202592 11.200000 0.000000 16.500000
BD1202593 13.550000 0.000000 16.250000
BD1202594 18.349998 14.500000 0.000000
BD1202595 11.350000 9.500000 13.500000
BD1202596 12.450001 10.250000 0.000000
BD1202597 19.000000 15.750000 0.000000
BD1202598 19.100000 0.000000 19.500000
BD1202599 13.250000 10.250000 16.250000
BD1202600 10.600000 0.000000 16.500000
BD1202601 12.099999 0.000000 15.750000
BD1202602 14.300000 16.250000 0.000000
BD1202603 18.200001 14.000000 0.000000
BD1202604 18.799999 17.750000 0.000000
BD1202605 10.600000 0.000000 21.750000
BD1202606 13.799999 0.000000 16.500000
BD1202607 18.450001 0.000000 16.750000
BD1202609 17.450001 18.000000 0.000000
BD1202610 17.850000 0.000000 18.500000
BD1202611 14.100000 0.000000 19.250000
BD1202612 23.200001 18.750000 0.000000
BD1202613 21.900000 11.000000 24.000000
BD1202614 14.300000 15.500000 0.000000
BD1202615 14.049999 0.000000 15.250000
BD1202616 17.000000 0.000000 14.250000
BD1202617 15.549999 0.000000 23.250000
BD1202618 14.650000 0.000000 16.500000
BD1202619 15.900000 12.250000 0.000000
BD1202620 9.500000 0.000000 11.000000
BD1202621 16.450001 0.000000 19.500000
BD1202622 14.650000 13.000000 0.000000
BD1202623 12.800000 0.000000 16.750000
BD1202624 20.549999 16.500000 0.000000
BD1202625 17.200001 15.250000 0.000000
BD1202626 18.850000 0.000000 18.500000
BD1202627 16.349998 14.500000 0.000000
BD1202628 17.250000 14.000000 0.000000
BD1202629 12.400001 8.500000 18.250000
BD1202630 21.750000 16.250000 0.000000
BD1202631 16.950001 10.750000 16.750000
BD1202632 15.900000 14.250000 0.000000
BD1202633 16.900000 14.500000 0.000000
BD1202634 14.250000 0.000000 18.250000
BD1202635 16.350000 16.000000 16.000000
BD1202636 17.549999 14.250000 16.250000
BD1202637 10.950001 0.000000 15.250000
BD1202638 13.600000 0.000000 20.000000
BD1202639 16.299999 9.500000 19.250000
BD1202640 19.600000 0.000000 16.750000
BD1202641 14.900001 13.250000 0.000000
BD1202642 13.850000 10.000000 20.250000
BD1202643 14.299999 0.000000 19.750000
BD1202644 21.900002 19.750000 0.000000
BD1202645 14.750000 0.000000 22.000000
BD1202646 20.100000 15.750000 0.000000
BD1202648 17.500000 15.500000 0.000000
BD1202649 8.600000 15.250000 0.000000
BD1202650 13.799999 0.000000 15.500000
BD1202651 11.200000 0.000000 13.500000
BD1202652 8.850000 0.000000 11.750000
BD1202653 16.100000 0.000000 22.750000
BD1202654 13.900000 0.000000 10.750000
BD1202655 12.300000 0.000000 15.000000
BD1202656 16.200001 14.500000 0.000000
BD1202657 10.800000 0.000000 12.500000
BD1202658 20.700001 18.000000 0.000000
BD1202659 16.950001 17.500000 0.000000
BD1202660 14.250000 0.000000 16.750000
BD1202661 17.500000 12.750000 0.000000
BD1202662 13.000000 0.000000 19.250000
BD1202663 17.549999 16.250000 0.000000
BD1202664 16.549999 0.000000 16.500000
BD1202665 14.050000 0.000000 14.750000
BD1202666 20.200001 0.000000 19.000000
BD1202667 18.750000 22.250000 0.000000
BD1202668 13.900000 15.250000 0.000000
BD1202669 19.200001 16.750000 0.000000
BD1202670 17.100000 17.000000 0.000000
BD1202671 11.700000 0.000000 16.250000
BD1202672 20.450001 17.750000 0.000000
BD1202673 13.250000 0.000000 21.000000
BD1202674 7.400000 14.250000 0.000000
BD1202675 16.700001 0.000000 17.500000
BD1202676 20.450001 12.750000 0.000000
BD1202677 16.100000 15.250000 0.000000
BD1202678 17.799999 11.750000 0.000000
BD1202679 19.950001 14.750000 0.000000
BD1202680 23.000000 17.750000 0.000000
BD1202681 14.600000 0.000000 22.500000
BD1202682 18.900000 18.250000 0.000000
BD1202683 18.150000 19.750000 0.000000
BD1202684 12.650000 0.000000 18.500000
BD1202685 17.900002 16.000000 0.000000
BD1202686 10.450000 0.000000 16.000000
BD1202687 8.650000 9.000000 13.250000
BD1202688 6.750000 8.000000 16.500000
BD1202689 18.000000 0.000000 15.750000
BD1202690 19.150000 15.500000 0.000000
BD1202691 11.000000 0.000000 13.500000
BD1202693 7.550000 0.000000 11.000000
BD1202694 4.850000 0.000000 15.000000
BD1202695 12.950000 14.500000 17.250000
BD1202696 12.400000 0.000000 18.000000
BD1202697 11.900000 10.500000 17.750000
BD1202698 15.400001 13.000000 0.000000
BD1202699 11.100000 0.000000 14.500000
BD1202700 17.500000 16.250000 0.000000
BD1202701 11.650000 0.000000 16.250000
BD1202702 13.250000 0.000000 18.250000
BD1202703 14.849999 14.250000 16.000000
BD1202704 21.299999 0.000000 22.250000
BD1202705 12.250000 0.000000 19.500000
BD1202706 21.500000 0.000000 14.500000
BD1202707 18.300001 21.250000 0.000000
BD1202708 12.099999 0.000000 18.750000
BD1202709 17.150000 17.750000 0.000000
BD1202710 15.700000 0.000000 14.750000
BD1202711 18.049999 0.000000 20.750000
BD1202712 16.000000 0.000000 18.750000
BD1202713 13.550000 11.500000 17.250000
BD1202714 12.250000 0.000000 16.250000
BD1202715 16.900002 0.000000 19.000000
BD1202716 10.250000 0.000000 16.000000
BD1202717 12.300000 9.500000 10.250000
BD1202718 16.799999 20.000000 0.000000
BD1202719 17.900000 0.000000 19.500000
BD1202720 16.200001 0.000000 21.000000
BD1202721 17.650000 14.250000 0.000000
BD1202722 14.049999 0.000000 15.500000
BD1202723 22.799999 16.500000 0.000000
BD1202724 8.650000 0.000000 13.750000
BD1202725 16.850000 14.500000 0.000000
BD1202726 10.700000 0.000000 14.000000
BD1202727 8.650000 0.000000 10.000000
BD1202728 16.049999 11.750000 0.000000
BD1202729 16.100000 0.000000 20.250000
BD1202730 14.300000 11.000000 15.500000
BD1202731 17.200001 0.000000 18.250000
BD1202732 11.650000 0.000000 17.500000
BD1202733 13.900000 0.000000 16.250000
BD1202734 14.200000 0.000000 17.000000
BD1202735 13.350000 0.000000 15.750000
BD1202736 9.000000 16.500000 0.000000
BD1202737 11.200000 8.750000 19.500000
BD1202738 18.600000 18.500000 19.000000
BD1202739 20.700001 18.250000 0.000000
BD1202740 14.600000 10.250000 17.000000
BD1202741 14.900000 0.000000 21.000000
BD1202742 9.350000 0.000000 15.000000
BD1202743 9.500000 8.500000 21.500000
BD1202744 17.600000 19.500000 0.000000
BD1202745 17.450001 16.500000 0.000000
BD1202746 12.250000 0.000000 19.000000
BD1202747 18.350000 0.000000 19.500000
BD1202748 8.850000 0.000000 10.000000
BD1202749 20.700001 0.000000 18.750000
BD1202750 12.000000 0.000000 11.500000
BD1202751 7.950000 0.000000 10.000000
BD1202752 12.200001 0.000000 16.500000
BD1202753 11.500000 0.000000 16.750000
BD1202754 10.750000 0.000000 20.750000
BD1202755 11.900000 0.000000 14.500000
BD1202756 14.849999 9.500000 17.750000
BD1202757 16.650000 12.000000 0.000000
BD1202758 15.600000 17.500000 0.000000
BD1202759 6.500000 0.000000 7.500000
BD1202760 3.800000 6.000000 0.000000
BD1202761 10.200000 0.000000 9.500000
BD1202762 15.300000 0.000000 22.250000
BD1202763 15.400000 11.000000 0.000000
BD1202764 12.900000 14.000000 0.000000
BD1202765 15.650000 14.500000 0.000000
BD1202766 18.650000 15.500000 0.000000
BD1202767 19.350000 17.750000 0.000000
BD1202768 18.900002 13.750000 0.000000
BD1202769 17.900002 0.000000 17.500000
BD1202770 14.600000 15.500000 0.000000
BD1202771 14.750000 11.500000 16.750000
BD1202772 9.200000 0.000000 8.000000
BD1202773 15.400000 0.000000 17.500000
BD1202774 11.550000 0.000000 21.250000
BD1202776 13.000000 0.000000 16.500000
BD1202777 18.600000 0.000000 20.250000
BD1202778 15.650000 0.000000 16.250000
BD1202779 11.300000 0.000000 15.500000
BD1202780 20.950001 19.750000 0.000000
BD1202781 17.299999 0.000000 19.250000
BD1202782 14.700000 12.250000 0.000000
BD1202783 13.400000 10.500000 0.000000
BD1202784 15.200000 13.750000 0.000000
BD1202785 9.000000 20.000000 0.000000
BD1202786 14.200000 13.750000 0.000000
BD1202787 9.150000 8.500000 13.500000
BD1202788 16.900000 0.000000 17.000000
BD1202789 9.400000 0.000000 16.000000
BD1202790 19.549999 15.250000 0.000000
BD1202791 16.549999 0.000000 18.000000
BD1202792 10.700000 0.000000 14.000000
BD1202793 18.100000 16.250000 0.000000
BD1202794 16.750000 0.000000 17.750000
BD1202795 19.600000 16.750000 16.000000
BD1202796 18.700001 18.250000 0.000000
BD1202797 17.450001 0.000000 18.750000
BD1202798 18.250000 16.250000 0.000000
BD1202799 11.500000 8.750000 18.500000
BD1202800 15.800000 0.000000 16.000000
BD1202801 17.250000 14.250000 0.000000
BD1202802 13.150000 12.000000 16.500000
BD1202803 21.650000 0.000000 18.500000
BD1202804 14.100000 0.000000 21.250000
BD1202805 9.950000 0.000000 12.750000
BD1202806 20.650002 18.750000 0.000000
BD1202807 13.900000 7.750000 20.000000
BD1202808 13.900000 0.000000 16.750000
BD1202809 7.100000 0.000000 11.500000
BD1202810 23.700001 15.750000 0.000000
BD1202811 11.400000 0.000000 11.250000
BD1202812 9.900000 0.000000 17.500000
BD1202813 18.299999 20.250000 16.500000
BD1202814 10.450000 0.000000 19.750000
BD1202815 20.450001 21.250000 0.000000
BD1202816 22.250000 15.750000 0.000000
BD1202817 15.150000 10.000000 20.750000
BD1202818 15.850000 0.000000 24.750000
BD1202819 18.100000 0.000000 17.750000
BD1202820 15.450000 13.000000 0.000000
BD1202821 16.450001 13.250000 0.000000
BD1202822 10.100000 0.000000 14.500000
BD1202823 10.850000 0.000000 17.000000
BD1202824 14.799999 13.750000 14.750000
BD1202825 12.400000 0.000000 15.000000
BD1202826 18.150000 0.000000 19.500000
BD1202827 12.800000 0.000000 16.250000
BD1202828 12.550000 0.000000 22.250000
BD1202829 12.050000 0.000000 15.000000
BD1202830 15.200000 17.750000 0.000000
BD1202831 12.700000 0.000000 16.750000
BD1202832 10.900000 0.000000 15.000000
BD1202833 11.150000 0.000000 14.000000
BD1202834 22.049999 20.750000 0.000000
BD1202835 19.799999 0.000000 19.750000
BD1202836 14.800000 0.000000 19.250000
BD1202837 20.299999 13.750000 0.000000
BD1202838 20.299999 19.250000 0.000000
BD1202839 19.150002 20.750000 0.000000
BD1202840 12.450000 0.000000 15.750000
BD1202841 15.700000 0.000000 19.250000
BD1202842 17.400000 0.000000 15.250000
BD1202843 18.799999 0.000000 25.750000
BD1202844 20.650000 0.000000 18.750000
BD1202845 19.049999 20.500000 0.000000
BD1202846 19.350000 0.000000 22.250000
BD1202847 11.300000 0.000000 12.500000
BD1202848 21.150000 17.000000 0.000000
BD1202849 12.600000 10.250000 19.000000
BD1202850 13.650000 0.000000 13.750000
BD1202851 19.100000 0.000000 21.000000
BD1202852 10.850000 0.000000 18.000000
BD1202853 12.550000 0.000000 12.500000
BD1202854 15.300000 15.000000 0.000000
BD1202855 15.300000 14.750000 20.000000
BD1202856 10.550000 0.000000 20.250000
BD1202857 13.600000 0.000000 17.250000
BD1202858 22.549999 19.250000 0.000000
BD1202859 11.100000 0.000000 14.500000
BD1202860 17.350000 0.000000 17.750000
BD1202861 15.150000 18.000000 17.750000
BD1202862 17.299999 12.250000 18.250000
BD1202863 21.049999 15.500000 0.000000
BD1202864 11.000000 0.000000 16.000000
BD1202865 13.000000 0.000000 18.500000
BD1202866 14.250000 0.000000 15.000000
BD1202867 14.350000 13.250000 0.000000
BD1202868 22.150000 0.000000 26.250000
BD1202869 9.700000 9.500000 21.500000
BD1202870 21.799999 17.250000 0.000000
BD1202871 9.950000 0.000000 13.500000
BD1202872 21.100000 0.000000 21.750000
BD1202873 9.000000 6.000000 11.250000
BD1202874 17.750000 12.250000 0.000000
BD1202875 10.599999 0.000000 14.750000
BD1202876 16.299999 14.250000 13.000000
BD1202877 14.799999 0.000000 17.750000
BD1202878 15.550000 15.250000 0.000000
BD1202879 9.900000 0.000000 18.500000
BD1202880 13.500000 0.000000 19.000000
BD1202881 15.950000 0.000000 18.000000
BD1202882 18.900000 0.000000 18.500000
BD1202883 14.900000 0.000000 20.000000
BD1202884 14.950000 0.000000 14.500000
BD1202885 17.350000 15.750000 0.000000
BD1202886 16.849998 15.750000 0.000000
BD1202887 16.750000 0.000000 18.500000
BD1202888 15.450001 12.000000 27.250000
BD1202889 6.000000 0.000000 10.750000
BD1202890 12.100000 0.000000 20.000000
BD1202891 16.850000 0.000000 18.750000
BD1202892 12.900000 9.250000 0.000000
BD1202893 12.200001 0.000000 18.500000
BD1202894 6.800000 0.000000 2.750000
BD1202895 16.500000 20.250000 0.000000
BD1202896 14.700001 0.000000 19.000000
BD1202897 19.299999 19.000000 0.000000
BD1202898 11.450000 0.000000 16.750000
BD1202899 10.800000 0.000000 19.250000
BD1202900 10.250000 0.000000 14.000000
BD1202901 18.950001 13.250000 0.000000
BD1202902 18.350000 12.000000 20.000000
BD1202903 15.150000 7.750000 15.250000
BD1202904 14.550000 0.000000 15.250000
BD1202905 15.700001 19.000000 0.000000
BD1202906 17.900000 0.000000 20.250000
BD1202907 16.850000 14.250000 0.000000
BD1202908 16.850000 0.000000 19.250000
BD1202909 14.700000 0.000000 22.000000
BD1202910 17.000000 11.750000 0.000000
BD1202911 17.350000 14.500000 0.000000
BD1202913 19.299999 18.500000 0.000000
BD1202914 16.000000 19.750000 0.000000
BD1202915 22.350000 17.500000 0.000000
BD1202916 14.450000 0.000000 20.000000
BD1202917 11.500000 0.000000 15.750000
BD1202918 15.700000 9.750000 19.250000
BD1202919 18.799999 17.250000 0.000000
BD1202920 12.900001 13.000000 0.000000
BD1202921 11.900000 10.000000 17.000000
BD1202922 11.700000 0.000000 17.250000
BD1202923 15.950000 13.750000 0.000000
BD1202924 23.799999 20.000000 0.000000
BD1202925 16.200001 0.000000 18.000000
BD1202926 21.400002 19.500000 0.000000
BD1202927 11.750000 0.000000 15.250000
BD1202928 20.450001 0.000000 21.750000
BD1202929 15.500000 14.750000 0.000000
BD1202930 17.799999 0.000000 17.250000
BD1202931 14.650001 0.000000 16.250000
BD1202932 11.750000 13.500000 0.000000
BD1202933 10.900000 0.000000 17.000000
BD1202934 11.599999 0.000000 12.250000
BD1202935 8.900000 0.000000 5.000000
BD1202936 18.900000 18.500000 0.000000
BD1202937 13.500000 0.000000 20.250000
BD1202938 18.549999 21.000000 0.000000
BD1202939 17.950001 19.500000 0.000000
BD1202940 9.350000 10.000000 15.750000
BD1202941 14.450000 0.000000 17.250000
BD1202942 18.450001 15.000000 17.250000
BD1202943 12.200000 0.000000 15.750000
BD1202944 20.600000 0.000000 17.250000
BD1202945 15.700001 14.250000 0.000000
BD1202946 19.200001 14.250000 0.000000
BD1202947 12.400001 0.000000 10.750000
BD1202948 13.750000 0.000000 17.500000
BD1202949 16.600000 14.000000 0.000000
BD1202950 14.200000 11.750000 15.000000
BD1202951 17.350000 18.000000 0.000000
BD1202953 18.400000 0.000000 23.000000
BD1202954 18.750000 0.000000 20.750000
BD1202955 18.000000 14.500000 0.000000
BD1202956 12.600000 0.000000 8.000000
BD1202957 13.950000 13.750000 16.500000
BD1202958 9.600000 0.000000 11.500000
BD1202959 16.900000 0.000000 19.250000
BD1202960 13.400001 0.000000 16.250000
BD1202961 10.700001 0.000000 11.750000
BD1202962 16.200001 23.250000 0.000000
BD1202963 5.000000 0.000000 12.000000
BD1202964 12.200001 9.750000 18.750000
BD1202965 19.350000 0.000000 19.000000
BD1202966 15.200000 0.000000 16.500000
BD1202967 13.200000 12.250000 0.000000
BD1202968 13.400001 0.000000 19.750000
BD1202969 8.650000 0.000000 12.000000
BD1202970 15.550000 0.000000 24.000000
BD1202971 13.950001 7.750000 17.500000
BD1202972 12.150000 0.000000 17.250000
BD1202973 24.900000 21.750000 0.000000
BD1202974 16.450001 0.000000 12.750000
BD1202975 18.549999 21.500000 0.000000
BD1202976 19.450001 18.250000 0.000000
BD1202977 18.900000 0.000000 18.250000
BD1202978 18.250000 19.750000 0.000000
BD1202979 19.100000 0.000000 21.250000
BD1202980 12.950000 13.000000 0.000000
BD1202981 14.900000 0.000000 16.000000
BD1202982 16.450001 17.250000 0.000000
BD1202983 19.250000 14.000000 0.000000
BD1202984 15.100000 0.000000 19.000000
BD1202985 12.700000 0.000000 15.250000
BD1202986 15.049999 0.000000 18.500000
BD1202987 19.650000 19.000000 0.000000
BD1202988 19.799999 0.000000 23.250000
BD1202989 14.700000 14.750000 0.000000
BD1202990 14.700000 0.000000 19.750000
